user,day,label,logon_count,logon_offhours,logon_first_hour,logon_last_hour,device_connects,device_offhours,file_count,file_unique,file_offhours,file_exe,file_to_removable,file_ext_doc,file_ext_docx,file_ext_pdf,file_ext_zip,file_ext_jpg,file_ext_txt,file_ext_csv,email_count,email_external,email_attachments,email_attach_bytes,http_count,http_offhours,http_job_sites,http_leak_sites,http_malware_sites,http_cloud_upload,file_count_z,file_offhours_z,file_exe_z,file_to_removable_z,device_connects_z,device_offhours_z,logon_offhours_z,http_count_z,email_external_z,email_attach_bytes_z,logon_offhours_dt_z,device_offhours_dt_z,file_offhours_dt_z,file_count_dt_z,device_connects_dt_z,http_count_dt_z,o,c,e,a,n
SKG0759,2010-04-07,0,1,0,8,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,98456.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2934935183622226,0.3667920510674913,0.0,0.0,0.0,0.0,0.0,0.0,22,15,43,41,26
ARB0881,2010-08-26,0,1,0,9,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,95969.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03335247358036364,0.6442111356061374,0.0,0.0,0.0,0.0,0.0,0.0,38,46,43,10,35
KRL0062,2010-07-02,0,1,0,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,322100.0,114.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.737217361063643,0.028535603587309537,0.0,0.0,0.0,0.0,0.0,0.0,37,16,17,20,33
CCH0182,2010-08-26,0,1,0,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,91033.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8475536979320073,0.28982712346007194,0.0,0.0,0.0,0.0,0.0,0.0,42,44,47,23,29
MAH0149,2010-03-02,0,2,0,8,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,13.0,329362.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2168659919240066,-0.002792923138029589,0.0,0.0,0.0,0.0,0.0,0.0,41,39,38,27,40
RNL0695,2010-08-13,0,2,0,9,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,11.0,274720.0,95.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4836860797099678,0.6384162277907968,0.0,0.0,0.0,0.0,0.0,0.0,47,41,44,19,36
HAH0760,2010-03-04,0,1,0,8,16,2.0,0.0,7.0,7.0,0.0,0.0,7.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,87420.0,29.0,0.0,0.0,0.0,0.0,0.0,0.48058797587027063,0.0,-0.1825731858405326,0.48058797587027063,0.03126365996090197,0.0,0.0,0.0,-0.8597756798136813,-0.32308342622951236,0.0,0.0,0.0,0.48058797587027063,0.03126365996090197,0.0,34,17,22,37,30
CJC0494,2010-08-24,0,1,0,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,4.0,468567.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8254646143638151,0.3706211212304405,0.0,0.0,0.0,0.0,0.0,0.0,40,39,39,42,42
KSP0966,2010-08-23,0,1,0,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,31916.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6436489233973711,0.28809912017087225,0.0,0.0,0.0,0.0,0.0,0.0,42,36,19,24,35
NKP0236,2010-02-11,0,1,0,7,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,256869.0,95.0,0.0,0.0,0.0,1.0,0.0,-0.41444668779480714,0.0,0.0,-0.41444668779480714,-0.5669454238024709,0.0,-0.1889812365099051,0.0,-0.7829934265755681,-0.10968470290444249,-0.1889812365099051,0.0,0.0,-0.41444668779480714,-0.5669454238024709,0.0,45,41,19,40,31
LUR0896,2010-05-13,0,2,0,9,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,63309.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3856385463728819,0.18257414879802555,0.2627688774778056,-0.6628477285206086,-0.32772961934617106,0.0,0.0,0.0,0.0,0.0,15,11,47,43,28
OLF0504,2010-07-28,0,1,0,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,474412.0,162.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16011222779853052,0.595596239554342,0.0,0.0,0.0,0.0,0.0,0.0,41,43,20,41,31
SBQ0786,2010-04-30,0,1,0,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,8.0,442874.0,143.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18257417884204916,0.10113440575651228,0.4925993672366928,0.0,0.0,0.0,0.0,0.0,0.18257417884204916,41,17,19,44,34
CGB0637,2010-02-17,0,1,0,9,21,2.0,0.0,12.0,12.0,0.0,0.0,12.0,6.0,0.0,3.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,99803.0,29.0,3.0,4.0,0.0,0.0,0.0,1.663482410865902,-0.6154572276240202,-0.26276810069591844,1.663482410865902,-0.7421417101194278,-0.5134547907802847,0.0,0.0,0.4797481511022643,0.9610345857674467,0.0,-0.5134547907802847,-0.6154572276240202,1.663482410865902,-0.7421417101194278,0.0,20,20,15,20,29
JER0404,2010-09-15,0,1,0,7,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,250769.0,95.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6934242885818832,-0.8077749298874806,0.0,0.0,0.0,0.0,0.0,0.0,38,46,18,16,30
UBF0645,2010-01-19,0,1,0,9,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,65141.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5569962216581632,-0.7578696331909693,0.0,0.0,0.0,0.0,0.0,0.0,34,20,34,23,31
YDN0198,2010-01-20,0,2,0,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,2.0,371278.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.048415537939122,1.6098087011520348,0.0,0.0,0.0,0.0,0.0,0.0,45,50,41,11,24
OMM0944,2010-03-03,0,1,0,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36521.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8597748268750431,0.5695499874189649,0.0,0.0,0.0,0.0,0.0,0.0,17,14,27,21,29
NWK0215,2010-03-30,0,2,0,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,57528.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6097491000313742,0.0,-0.981845218327107,-4.157779781711167,-0.38563854637288175,0.0,0.0,0.0,0.0,0.0,21,19,45,18,24
CGA0629,2010-04-05,0,1,0,7,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,456080.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8442386059372516,0.36068602262812566,0.0,0.0,0.0,0.0,0.0,0.0,36,35,24,49,28
SVL0940,2010-03-12,0,1,0,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,3.0,312002.0,95.0,0.0,2.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.841277053637279,1.1597487168679739,0.0,0.0,0.0,0.0,0.0,0.0,15,42,26,15,34
GNZ0953,2010-04-16,0,1,0,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51617.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7480954746217071,2.93763221798003,0.0,0.0,0.0,0.0,0.0,0.0,26,18,26,36,29
BSH0445,2010-07-14,0,1,0,8,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,271730.0,95.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33549041896036225,0.14494716065046886,0.0,0.0,0.0,0.0,0.0,0.0,38,22,30,15,21
SGS0268,2010-03-17,0,1,0,7,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,325766.0,95.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16610550537611302,1.7417627662937147,0.0,0.0,0.0,0.0,0.0,0.0,47,45,30,19,22
KMB0922,2010-05-04,0,2,0,8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10.0,206053.0,95.0,5.0,0.0,0.0,2.0,10.0,-0.9442449894997867,-0.22322196402083858,0.0,-0.9442449894997867,-1.0073219119040486,-0.26276810069591844,-0.5120018418020044,0.18257417530874043,1.2544170564112869,-0.8596915665462466,-0.4629556760096387,-0.26276810069591844,-0.22322196402083858,-0.9442449894997864,-1.0652604950847313,0.0,43,43,17,24,27
BDI0533,2010-09-07,0,1,0,8,17,2.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,103538.0,30.0,0.0,1.0,0.0,0.0,0.0,-0.5247425545243292,-0.46608661387948735,-0.1825731858405326,-0.5247425545243292,-0.12056663951183057,-0.44800204166026086,-0.5103960230046413,0.0,1.1136755586968954,1.2705506165053906,0.0,0.0,0.0,-0.5252052486936594,-0.20069304159118512,0.0,37,36,15,41,19
TMA0069,2010-02-18,0,1,0,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,254504.0,95.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9426136274258602,-0.16735671990767723,0.0,0.0,0.0,0.0,0.0,0.0,33,38,42,14,33
SRS0231,2010-04-22,0,1,0,7,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,168880.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9474070794069205,-1.4898614860402772,0.0,0.0,0.0,0.0,0.0,0.0,17,44,36,32,26
TJB0302,2010-08-24,0,1,0,9,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,22970.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6436489233973711,-0.5383041177324971,0.0,0.0,0.0,0.0,0.0,0.0,42,47,24,40,29
DGW0752,2010-03-25,0,2,0,8,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,427821.0,162.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.178474393192281,-0.1941699041584388,0.0,0.0,0.0,0.0,0.0,0.0,40,46,20,40,14
WBC0192,2010-04-19,0,2,0,7,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,5.0,466951.0,150.0,0.0,0.0,0.0,0.0,11.0,-0.4708574508535541,0.0,0.0,-0.4708574508535541,-0.5033857446067964,0.0,0.0,0.0,0.37088077020456695,1.2497161522648255,0.0,0.0,0.0,-0.4708574508535541,-0.5033857446067964,0.0,47,36,39,39,27
FIR0920,2010-03-19,0,1,0,8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,10.0,315928.0,95.0,3.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1825731858405326,0.0,-0.9998975341694505,1.3969123532617342,-0.1825731858405326,0.0,0.0,0.0,0.0,0.0,40,11,44,20,27
RNF0765,2010-04-26,0,1,0,8,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,91214.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9022379129625607,-0.11141913611678682,0.0,0.0,0.0,0.0,0.0,0.0,41,22,37,41,25
MAS0025,2010-02-09,0,1,0,7,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,456172.0,143.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32942458258050833,1.306772070656861,0.0,0.0,0.0,0.0,0.0,0.0,23,14,20,21,23
BDI0533,2010-08-08,0,2,2,9,16,2.0,2.0,4.0,4.0,4.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,20455.0,30.0,30.0,0.0,0.0,0.0,0.0,-0.5156572576851275,1.0209371528921964,0.0,-0.5156572576851275,0.0,1.257230257665993,1.5996306048120714,0.0,-0.3630674076860419,-3.5010907037149948,0.0,-0.0616909007453223,-0.521960150893706,-0.521960150893706,-0.0616909007453223,0.0,37,36,15,41,19
ASB0796,2010-09-27,0,1,0,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,297019.0,95.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6414131847545286,0.7089048777649204,0.0,0.0,0.0,0.0,0.0,0.0,30,40,23,38,34
SBD0913,2010-10-04,0,1,0,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,85829.0,29.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.256275574258399,-0.1660347920522377,0.0,0.0,0.0,0.0,0.0,0.0,45,16,19,19,42
ORG0339,2010-06-02,0,1,0,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,109203.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9046906949285071,1.0947225482671907,0.0,0.0,0.0,0.0,0.0,0.0,50,28,46,47,20
CCM0855,2010-07-09,0,1,0,7,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,6.0,467861.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9756176676858201,0.7569724662434282,0.0,0.0,0.0,0.0,0.0,0.0,31,24,19,36,29
CGA0629,2010-05-11,0,1,0,7,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,411547.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0256012503697705,-0.8473861497363517,0.0,0.0,0.0,0.0,0.0,0.0,36,35,24,49,28
BDB0453,2010-07-08,0,2,1,7,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60264.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5066505514237316,0.0,-0.6952203371568312,3.6275358417119064,2.5066505514237316,0.0,0.0,0.0,0.0,0.0,41,42,27,41,26
CAH0936,2010-03-23,0,1,0,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,215996.0,100.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1708347962248562,-0.7948698455550272,0.0,0.0,0.0,0.0,0.0,0.0,40,22,39,50,24
HDD0806,2010-04-04,0,2,2,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,232297.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1353791241318985,0.0,1.4946904261910174,-0.7101336988786598,0.3984084253367854,0.0,0.0,0.0,0.0,0.0,47,28,36,19,38
NLO0131,2010-09-21,0,1,0,8,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,37055.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8597748268750431,0.8683350677283965,0.0,0.0,0.0,0.0,0.0,0.0,19,13,46,40,29
MSD0939,2010-06-21,0,1,0,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,248660.0,95.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7397090012798241,0.09968610999132431,0.0,0.0,0.0,0.0,0.0,0.0,24,37,15,42,31
SEJ0677,2010-06-18,0,1,0,8,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,294690.0,95.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.629746682721824,1.0205736017862106,0.0,0.0,0.0,0.0,0.0,0.0,44,39,23,36,25
HKF0831,2010-04-16,0,1,0,8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,24989.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5424034759772882,-0.2904120497750669,0.0,0.0,0.0,0.0,0.0,0.0,23,42,49,21,24
HKB0418,2010-02-15,0,1,0,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,237745.0,95.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.519662554256993,-0.6170520189242822,0.0,0.0,0.0,0.0,0.0,0.0,50,18,13,26,27
MHG0733,2010-09-17,0,1,0,8,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,390434.0,162.0,0.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555344920343808,-0.8315510738099642,0.0,0.0,0.0,0.0,0.0,0.0,43,30,24,42,29
JMB0308,2010-02-23,0,1,0,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,6.0,568793.0,162.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40429552174552,1.4694291988653039,0.0,0.0,0.0,0.0,0.0,0.0,41,44,34,14,32
LOF0311,2010-08-25,0,1,0,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,18.0,502356.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.81116144925677,1.3624871125669975,0.0,0.0,0.0,0.0,0.0,0.0,41,15,36,10,32
BBG0325,2010-03-09,0,2,0,7,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,13.0,397049.0,162.0,0.0,3.0,0.0,0.0,0.0,-0.6342899530740432,0.0,0.0,-0.6342899530740432,-0.23615482012354075,0.0,0.0,0.0,-0.3961548176952079,-1.3385103013816375,0.0,0.0,0.0,-0.6342899530740432,-0.23615482012354075,0.0,41,50,30,37,40
KJP0371,2010-04-15,0,5,4,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,7.0,303285.0,114.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5658072675949513,0.0,-0.3015979648231099,-0.32232487913102004,1.5658072675949513,0.0,0.0,0.0,0.0,0.0,36,21,25,15,30
ZJS0269,2010-04-21,0,1,0,7,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,297202.0,95.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3061301260629903,0.8936623757532669,0.0,0.0,0.0,0.0,0.0,0.0,30,34,16,35,27
HAC0282,2010-08-02,0,1,0,9,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,248838.0,95.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5799590311597708,-0.5090046136635571,0.0,0.0,0.0,0.0,0.0,0.0,37,32,38,12,28
ZMC0284,2010-07-02,0,1,0,9,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,6.0,303391.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1705220838484585,1.1021207016402779,0.0,0.0,0.0,0.0,0.0,0.0,42,33,41,30,31
ABN0239,2010-06-04,0,2,0,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,7.0,222749.0,95.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23742671641398516,-1.5511264334617736,0.0,0.0,0.0,0.0,0.0,0.0,21,37,20,39,25
EZT0640,2010-05-19,0,2,0,9,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,94891.0,29.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1825731858405326,0.0,-0.5833312828130378,0.5182800026002031,-0.1825731858405326,0.0,0.0,0.0,0.0,0.0,12,15,27,39,27
AMM0014,2010-05-10,0,1,0,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,0.0,566957.0,190.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08704855798402539,1.0845503104702863,0.0,0.0,0.0,0.0,0.0,0.0,48,38,15,44,36
RSM0277,2010-01-14,0,3,0,7,17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,10.0,252591.0,95.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4101885961371194,0.0,0.0,0.0,-0.5550660482548435,-0.5236800466003566,0.0,0.0,0.0,0.0,1.4101885961371194,0.0,37,38,20,50,22
MTB0620,2010-01-06,0,1,0,7,17,3.0,0.0,3.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,8.0,14.0,433397.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,44,41,50,28
SGB0140,2010-04-29,0,2,0,9,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26934.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1243209274519794,-0.23458854392606088,0.0,0.0,0.0,0.0,0.0,0.0,50,45,40,16,24
GHL0460,2010-07-29,0,1,0,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,34087.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3904406743136626,0.31190269944174465,0.0,0.0,0.0,0.0,0.0,0.0,21,37,24,17,35
AES0827,2010-09-14,0,1,0,8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28593.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8027713608116087,-0.2540350190638928,0.0,0.0,0.0,0.0,0.0,0.0,39,40,34,38,23
